ID,Institution Name,CITY,STABBR,Latitude,Longitude
103501,Alaska Career College,Anchorage,AK,61.222366,-149.746645
103741,Empire Beauty School-Tucson,Tucson,AZ,32.2356515,-110.9275295
103893,Carrington College-Phoenix North,Phoenix,AZ,33.44838,-112.07404
103909,Carrington College-Mesa,Mesa,AZ,33.3926966,-111.8540764
103927,Carrington College-Tucson,Tucson,AZ,32.217975,-110.970869
103954,Arizona Academy of Beauty,Tucson,AZ,32.180482,-110.87095
103963,Miller-Motte College-Arizona Automotive Institute,Glendale,AZ,33.531753,-112.177935
104090,Brookline College-Phoenix,Phoenix,AZ,33.44838,-112.07404
104151,Arizona State University Campus Immersion,Tempe,AZ,33.421946,-111.939988
104160,Arizona Western College,Yuma,AZ,32.6888368,-114.4965474
104179,University of Arizona,Tucson,AZ,32.2356398,-110.9517441
104346,Central Arizona College,Coolidge,AZ,32.957749,-111.6522179
104391,Charles of Italy Beauty College,Lake Havasu City,AZ,34.510716,-114.33771
104425,Cochise County Community College District,Sierra Vista,AZ,31.558042,-110.284264
104443,Empire Beauty School-Chandler,Chandler,AZ,33.3475069,-111.8603562
104568,Avalon Institute-Mesa,Mesa,AZ,33.417004,-111.693187
104577,Eastern Arizona College,Thatcher,AZ,32.8455678,-109.7620438
104586,Embry-Riddle Aeronautical University-Prescott,Prescott,AZ,34.6483681,-112.4204169
104665,The School of Architecture,Paradise Valley,AZ,31.896058,-109.81787
104708,Glendale Community College,Glendale,AZ,33.5709727,-112.1906237
104717,Grand Canyon University,Phoenix,AZ,33.5131315,-112.1297514
105145,GateWay Community College,Phoenix,AZ,33.449924,-111.9976567
105154,Mesa Community College,Mesa,AZ,33.389666,-111.8702054
105206,Mohave Community College,Kingman,AZ,35.2149077,-114.0379663
105215,Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,Avondale,AZ,32.707475,-114.61603
105297,Dine College,Tsaile,AZ,36.2956387,-109.2177934
105330,Northern Arizona University,Flagstaff,AZ,35.1834428,-111.6550004
105349,Northland Pioneer College,Holbrook,AZ,34.9301705,-110.1419257
105428,Phoenix College,Phoenix,AZ,33.4823521,-112.0891862
105525,Pima Community College,Tucson,AZ,32.2301165,-111.0160349
105534,Pima Medical Institute-Tucson,Tucson,AZ,32.2483003,-110.8783455
105543,Pima Medical Institute-Albuquerque,Albuquerque,NM,35.156855,-106.716458
105589,Prescott College,Prescott,AZ,34.5448939,-112.4774982
105659,Refrigeration School Inc,Phoenix,AZ,33.44838,-112.07404
105668,Rio Salado College,Tempe,AZ,33.4126691,-111.9735914
105677,Roberto-Venn School of Luthiery,Phoenix,AZ,33.454934,-112.0862392
105747,Scottsdale Community College,Scottsdale,AZ,33.5119416,-111.8827068
105792,South Mountain Community College,Phoenix,AZ,33.3819347,-112.0340735
105899,Arizona Christian University,Glendale,AZ,33.6226133,-112.1826058
106041,Universal Technical Institute of Arizona Inc,Avondale,AZ,32.707301,-114.616046
106148,Yavapai College,Prescott,AZ,34.5472599,-112.4549
106245,University of Arkansas at Little Rock,Little Rock,AR,34.7228834,-92.3400535
106263,University of Arkansas for Medical Sciences,Little Rock,AR,34.748041,-92.3223213
106306,Arkansas Baptist College,Little Rock,AR,34.7349723,-92.2898356
106315,Arkansas Beauty School-Little Rock,Little Rock,AR,34.771483,-92.396356
106324,Arkansas Beauty College,Russellville,AR,35.2789868,-93.1352525
106342,Lyon College,Batesville,AR,35.7764261,-91.6242394
106351,Arkansas Technical School,North Little Rock,AR,33.609497,-91.207419
106360,Arthur's Beauty College,Fort Smith,AR,35.380222,-94.372338
106397,University of Arkansas,Fayetteville,AR,36.0970389,-94.1703322
106412,University of Arkansas at Pine Bluff,Pine Bluff,AR,34.2510901,-92.0289102
106449,Arkansas State University-Beebe,Beebe,AR,35.0704813,-91.8951395
106458,Arkansas State University,Jonesboro,AR,35.8436307,-90.6743529
106467,Arkansas Tech University,Russellville,AR,35.2936705,-93.1355358
106485,University of Arkansas at Monticello,Monticello,AR,33.5903872,-91.8131866
106494,Arthur's Beauty College,Jacksonville,AR,33.201498,-91.264488
106546,Baptist Health College Little Rock,Little Rock,AR,34.7131051,-92.4070873
106625,Black River Technical College,Pocahontas,AR,36.2408609,-90.9518351
106704,University of Central Arkansas,Conway,AR,35.077641,-92.4579926
106713,Central Baptist College,Conway,AR,35.0828763,-92.4449192
106795,Cossatot Community College of the University of Arkansas,De Queen,AR,34.038133,-94.364905
106810,Crowley's Ridge College,Paragould,AR,36.065511,-90.586541
106883,East Arkansas Community College,Forrest City,AR,35.0417579,-90.7673336
106908,Paul Mitchell the School-Little Rock,North Little Rock,AR,34.795978,-92.198651
106980,National Park College,Hot Springs,AR,33.610189,-91.197409
106999,University of Arkansas Community College-Batesville,Batesville,AR,35.7933108,-91.6148504
107044,Harding University,Searcy,AR,35.2457778,-91.7263534
107071,Henderson State University,Arkadelphia,AR,34.1307982,-93.0592145
107080,Hendrix College,Conway,AR,35.1008311,-92.4420112
107099,Hot Springs Beauty College,Hot Springs,AR,34.458739,-93.15545
107123,Jefferson Regional School of Nursing,Pine Bluff,AR,34.093466,-91.901822
107141,John Brown University,Siloam Springs,AR,36.190837,-94.5595719
107220,Career Academy of Hair Design,Springdale,AR,36.1676241,-94.1294327
107293,Academy of Salon and Spa,Fort Smith,AR,33.12368,-91.258626
107318,Arkansas State University Mid-South,West Memphis,AR,35.1457312,-90.2229291
107327,Arkansas Northeastern College,Blytheville,AR,35.8984097,-89.9210989
107442,New Tyler Barber College Inc,North Little Rock,AR,33.623341,-91.789595
107460,North Arkansas College,Harrison,AR,36.219519,-93.0893524
107488,Northwest Technical Institute,Springdale,AR,36.1781481,-94.1142366
107512,Ouachita Baptist University,Arkadelphia,AR,34.1307617,-93.0525068
107521,Arkansas State University Three Rivers,Malvern,AR,34.3786856,-92.8219754
107549,Ozarka College,Melbourne,AR,36.0540065,-91.89649
107558,University of the Ozarks,Clarksville,AR,35.4786388,-93.465589
107585,University of Arkansas Community College-Morrilton,Morrilton,AR,35.1726055,-92.7267391
107600,Philander Smith College,Little Rock,AR,34.7380768,-92.2814983
107619,Phillips Community College of the University of Arkansas,Helena,AR,34.523693,-90.586226
107637,Southeast Arkansas College,Pine Bluff,AR,34.211743,-92.0283335
107655,Professional Cosmetology Education Center,El Dorado,AR,33.200018,-92.663567
107664,University of Arkansas-Pulaski Technical College,North Little Rock,AR,34.7830076,-92.298883
107725,University of Arkansas Hope-Texarkana,Hope,AR,33.6412082,-93.5967146
107743,University of Arkansas Community College Rich Mountain,Mena,AR,34.5917265,-94.2203313
107789,Paul Mitchell the School-Arkansas,Fayetteville,AR,36.058087,-94.183826
107831,Searcy Beauty College,Searcy,AR,35.2391156,-91.7351219
107840,Shorter College,N Little Rock,AR,34.7600781,-92.2606804
107877,Williams Baptist University,Walnut Ridge,AR,36.085229,-90.960679
107974,South Arkansas Community College,El Dorado,AR,33.2100437,-92.6672488
107983,Southern Arkansas University Main Campus,Magnolia,AR,33.986128,-91.566358
107992,Southern Arkansas University Tech,Camden,AR,33.6297229,-92.7207898
108065,Velvatex College of Beauty Culture,Little Rock,AR,33.623341,-91.789595
108092,University of Arkansas-Fort Smith,Fort Smith,AR,35.3829856,-94.3741271
108232,Academy of Art University,San Francisco,CA,37.776019,-122.3987087
108269,Academy of Chinese Culture and Health Sciences,Oakland,CA,35.190435,-119.952132
108667,College of Alameda,Alameda,CA,37.7824612,-122.2793979
108807,Allan Hancock College,Santa Maria,CA,34.9432733,-120.4231031
108852,American Academy of Dramatic Arts-Los Angeles,Los Angeles,CA,34.0951606,-118.3437724
108861,Berkeley School of Theology,Berkeley,CA,37.8777264,-122.2585086
108870,American Film Institute Conservatory,Los Angeles,CA,34.1079659,-118.3101169
108977,American Beauty College,West Covina,CA,35.116428,-117.935425
109040,American Career College-Los Angeles,Los Angeles,CA,34.090726,-118.22058
109208,American River College,Sacramento,CA,38.6488437,-121.3465012
109350,Antelope Valley Community College District,Lancaster,CA,34.804128,-118.260852
109651,Art Center College of Design,Pasadena,CA,34.1687402,-118.1851007
109721,Associated Technical College-Los Angeles,Los Angeles,CA,35.116428,-117.935425
109730,Associated Technical College-San Diego,San Diego,CA,32.7206069,-117.158922
109785,Azusa Pacific University,Azusa,CA,34.1331729,-117.9011856
109819,Bakersfield College,Bakersfield,CA,35.4087656,-118.972026
109907,Barstow Community College,Barstow,CA,34.8713836,-117.0256886
109934,Bellus Academy-Chula Vista,Chula Vista,CA,32.669775,-116.980776
110060,Bethesda University,Anaheim,CA,33.8420389,-117.941033
110097,Biola University,La Mirada,CA,33.90686,-118.0152172
110194,Brownson Technical School,Anaheim,CA,33.778622,-117.867292
110219,Bryan University,Tempe,AZ,33.4377333,-111.9449437
110246,Butte College,Oroville,CA,39.650224,-121.6450825
110316,California Institute of Integral Studies,San Francisco,CA,37.7745776,-122.4161974
110334,Cabrillo College,Aptos,CA,36.9900894,-121.9251198
110361,California Baptist University,Riverside,CA,33.9283239,-117.4259206
110370,California College of the Arts,San Francisco,CA,37.767859,-122.4006019
110398,University of California-Hastings College of Law,San Francisco,CA,35.125624,-118.021353
110404,California Institute of Technology,Pasadena,CA,34.1370138,-118.1252883
110413,California Lutheran University,Thousand Oaks,CA,34.2265565,-118.8785217
110422,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,35.3074623,-120.6646483
110468,Alliant International University-San Diego,San Diego,CA,32.8975471,-117.0930876
110486,California State University-Bakersfield,Bakersfield,CA,35.3493892,-119.1033969
110495,California State University-Stanislaus,Turlock,CA,37.5255729,-120.8557763
110510,California State University-San Bernardino,San Bernardino,CA,34.1819175,-117.3217439
110529,California State Polytechnic University-Pomona,Pomona,CA,34.0482947,-117.8151013
110538,California State University-Chico,Chico,CA,39.7295013,-121.8481099
110547,California State University-Dominguez Hills,Carson,CA,33.8626143,-118.2573742
110556,California State University-Fresno,Fresno,CA,36.8209963,-119.7372976
110565,California State University-Fullerton,Fullerton,CA,33.8830939,-117.8852152
110574,California State University-East Bay,Hayward,CA,37.6555235,-122.0558772
110583,California State University-Long Beach,Long Beach,CA,33.7817709,-118.1152001
110592,California State University-Los Angeles,Los Angeles,CA,34.0664949,-118.1671415
110608,California State University-Northridge,Northridge,CA,34.2455346,-118.5263221
110617,California State University-Sacramento,Sacramento,CA,38.5599044,-121.4240819
110635,University of California-Berkeley,Berkeley,CA,37.8742565,-122.2387092
110644,University of California-Davis,Davis,CA,38.5337904,-121.7907544
110653,University of California-Irvine,Irvine,CA,33.6429469,-117.8401606
110662,University of California-Los Angeles,Los Angeles,CA,34.0708777,-118.4468507
110671,University of California-Riverside,Riverside,CA,33.9642567,-117.3397858
110680,University of California-San Diego,La Jolla,CA,32.8792438,-117.2311247
110699,University of California-San Francisco,San Francisco,CA,37.7627257,-122.4582568
110705,University of California-Santa Barbara,Santa Barbara,CA,34.4146025,-119.84581
110714,University of California-Santa Cruz,Santa Cruz,CA,37.0001245,-122.0622122
110778,Sofia University,Palo Alto,CA,37.430388,-122.1087022
110875,California Beauty School,Modesto,CA,37.631392,-121.010401
110918,California Christian College,Fresno,CA,36.7672071,-119.7325696
111045,Haven University,Garden Grove,CA,33.773905,-117.941448
111054,California Hair Design Academy,La Mesa,CA,35.125624,-118.021353
111081,California Institute of the Arts,Valencia,CA,34.392317,-118.5666724
111188,California State University Maritime Academy,Vallejo,CA,38.077441,-122.233707
111391,California Western School of Law,San Diego,CA,32.7218151,-117.1624831
111434,Canada College,Redwood City,CA,37.4477761,-122.2651825
111461,College of the Canyons,Santa Clarita,CA,34.4353051,-118.4305718
111513,Career Academy of Beauty,Garden Grove,CA,33.782871,-117.932375
111638,Casa Loma College-Los Angeles,Sherman Oaks,CA,35.114709,-117.984505
111708,CET-San Diego,San Diego,CA,32.574264,-117.075852
111717,CET-San Jose,San Jose,CA,37.274619,-121.890184
111726,CET-El Centro,El Centro,CA,34.698015,-120.4328
111744,CET-Colton,Colton,CA,34.698015,-120.4328
111762,CET-Watsonville,Watsonville,CA,36.915196,-121.834545
111799,CET-Salinas,Salinas,CA,36.725071,-121.655408
111887,Cerritos College,Norwalk,CA,33.8831622,-118.0973395
111896,Cerro Coso Community College,Ridgecrest,CA,35.5671511,-117.6676635
111920,Chabot College,Hayward,CA,37.6426649,-122.1073304
111939,Chaffey College,Rancho Cucamonga,CA,34.1481388,-117.5703738
111948,Chapman University,Orange,CA,33.7933817,-117.8516959
111966,Charles R Drew University of Medicine and Science,Los Angeles,CA,33.9268276,-118.2423499
112075,Concordia University-Irvine,Irvine,CA,33.653933,-117.8109
112084,San Diego Christian College,Spring Valley,CA,32.706142,-117.001898
112127,Church Divinity School of the Pacific,Berkeley,CA,37.8764805,-122.2613201
112172,Citrus College,Glendora,CA,34.134315,-117.8856927
112181,Citrus Heights Beauty College,Citrus Heights,CA,35.116428,-117.935425
112190,City College of San Francisco,San Francisco,CA,37.7259413,-122.450336
112251,Claremont Graduate University,Claremont,CA,34.1103852,-117.7175884
112260,Claremont McKenna College,Claremont,CA,34.0999577,-117.7061792
112288,Milan Institute-Visalia,Visalia,CA,36.2715348,-119.3118797
112367,Clovis Adult Education,Clovis,CA,36.830095,-119.700368
112385,Coastline Community College,Fountain Valley,CA,33.7144461,-117.9303357
112394,University of Silicon Valley,San Jose,CA,37.4140635,-121.9410002
112455,Coba Academy,Anaheim,CA,33.828082,-117.984693
112525,Western University of Health Sciences,Pomona,CA,34.0579419,-117.7452108
112561,Columbia College,Sonora,CA,38.0306349,-120.387323
112570,Columbia College Hollywood,Tarzana,CA,35.116428,-117.935425
112686,Compton College,Compton,CA,33.8776058,-118.2114679
112826,Contra Costa College,San Pablo,CA,37.9694356,-122.3365902
113096,Cosumnes River College,Sacramento,CA,38.4552767,-121.4228781
113111,Crafton Hills College,Yucaipa,CA,34.040827,-117.0979362
113193,Cuesta College,San Luis Obispo,CA,35.3290417,-120.7406204
113218,Cuyamaca College,El Cajon,CA,32.7446616,-116.9407029
113236,Cypress College,Cypress,CA,33.8278065,-118.0240066
113333,De Anza College,Cupertino,CA,37.3177006,-122.0445571
113449,International School of Beauty Inc,Palm Desert,CA,38.095835,-120.871727
113537,Dell'Arte International School of Physical Theatre,Blue Lake,CA,40.8809593,-123.9890154
113573,College of the Desert,Palm Desert,CA,33.7324666,-116.3868288
113582,Design Institute of San Diego,San Diego,CA,32.8802987,-117.1674681
113616,Dharma Realm Buddhist University,Ukiah,CA,39.1334661,-123.1592208
113634,Diablo Valley College,Pleasant Hill,CA,37.9686779,-122.0704218
113698,Dominican University of California,San Rafael,CA,37.9800856,-122.5143069
113704,Dominican School of Philosophy & Theology,Berkeley,CA,37.8811393,-122.2644976
113856,East Los Angeles College,Monterey Park,CA,34.0413172,-118.1504124
113980,El Camino Community College District,Torrance,CA,34.247532,-118.526076
114114,Emperor's College of Traditional Oriental Medicine,Santa Monica,CA,35.116428,-117.935425
114123,Empire College,Santa Rosa,CA,38.4681102,-122.7293805
114266,Evergreen Valley College,San Jose,CA,37.3011208,-121.7637335
114354,FIDM-Fashion Institute of Design & Merchandising,Los Angeles,CA,34.034366,-118.244184
114433,Feather River Community College District,Quincy,CA,39.9500901,-120.968012
114460,Federico Beauty Institute,Sacramento,CA,38.539031,-121.356638
114549,Fielding Graduate University,Santa Barbara,CA,34.4344251,-119.7138033
114585,Five Branches University,Santa Cruz,CA,36.9644918,-121.9981982
114637,Redondo Beach Beauty College,Torrance,CA,33.883575,-118.323845
114716,Foothill College,Los Altos Hills,CA,37.3617114,-122.1282717
114734,Franciscan School of Theology,San Diego,CA,32.762917,-117.152591
114761,Fredrick and Charles Beauty College,Eureka,CA,40.756344,-124.163266
114789,Fresno City College,Fresno,CA,36.7679339,-119.7965914
114813,Fresno Pacific University,Fresno,CA,36.72601,-119.7341901
114840,Fuller Theological Seminary,Pasadena,CA,34.1480627,-118.1403486
114859,Fullerton College,Fullerton,CA,33.8760825,-117.9170885
114938,Gavilan College,Gilroy,CA,36.9720652,-121.5684391
114947,Gemological Institute of America-Carlsbad,Carlsbad,CA,36.257193,-119.894906
115001,Glendale Community College,Glendale,CA,34.16688,-118.2284439
115010,Glendale Career College,Glendale,CA,34.1489573,-118.2553051
115083,Golden Gate University,San Francisco,CA,37.789198,-122.3989456
115126,Golden West College,Huntington Beach,CA,33.7337195,-118.003575
115214,Graduate Theological Union,Berkeley,CA,37.8762,-122.2624308
115296,Grossmont College,El Cajon,CA,32.816248,-117.0054474
115357,Salon Success Academy-Riverside,Riverside,CA,33.942789,-117.352011
115393,Hartnell College,Salinas,CA,36.6745402,-121.6664273
115409,Harvey Mudd College,Claremont,CA,34.1061401,-117.7087281
115658,Hilltop Beauty School,Daly City,CA,37.700893,-122.463593
115728,Holy Names University,Oakland,CA,37.8025664,-122.1869917
115746,Pacifica Graduate Institute,Carpinteria,CA,34.388584,-119.512485
115755,California State Polytechnic University-Humboldt,Arcata,CA,40.8755875,-124.0779998
115773,Humphreys University-Stockton and Modesto Campuses,Stockton,CA,34.869057,-120.406027
115861,Imperial Valley College,Imperial,CA,32.8293195,-115.5055359
115931,Institute for Business and Technology,Santa Clara,CA,35.121387,-117.965336
116226,Interior Designers Institute,Newport Beach,CA,33.671819,-117.95869
116350,International School of Cosmetology,Los Angeles,CA,33.945563,-118.381571
116439,Irvine Valley College,Irvine,CA,33.6746378,-117.779133
116563,Bellus Academy-El Cajon,El Cajon,CA,32.7940673,-116.9462629
116846,American Jewish University,Los Angeles,CA,34.1268924,-118.4722602
117052,Reedley College,Reedley,CA,36.6083486,-119.4604433
117104,Life Pacific University,San Dimas,CA,34.098594,-117.8301054
117140,University of La Verne,La Verne,CA,34.0998636,-117.7726225
117168,Laguna College of Art and Design,Laguna Beach,CA,33.56158,-117.7724752
117195,Lake Tahoe Community College,South Lake Tahoe,CA,38.926757,-119.9701299
117238,Lancaster Beauty School,Lancaster,CA,34.696703,-118.148944
117247,Laney College,Oakland,CA,37.7942491,-122.2607931
117274,Lassen Community College,Susanville,CA,40.4301376,-120.6338875
117283,Latin American Bible Institute,La Puente,CA,34.06028,-117.991608
117520,Life Chiropractic College West,Hayward,CA,37.6381776,-122.1171602
117557,Lincoln University,Oakland,CA,37.8047895,-122.2696675
117575,Southern California Seminary,El Cajon,CA,32.8000211,-116.905643
117627,La Sierra University,Riverside,CA,33.9101505,-117.4957465
117636,Loma Linda University,Loma Linda,CA,34.0514446,-117.2628176
117645,Long Beach City College,Long Beach,CA,33.8287698,-118.1360891
117672,Southern California University of Health Sciences,Whittier,CA,33.9231784,-117.9833211
117690,Los Angeles Harbor College,Wilmington,CA,33.7833511,-118.2842514
117706,Los Angeles Pierce College,Woodland Hills,CA,35.116428,-117.935425
117715,Los Angeles Southwest College,Los Angeles,CA,33.9283374,-118.3057119
117724,Los Angeles Trade Technical College,Los Angeles,CA,34.0312813,-118.2703148
117733,Los Angeles Valley College,Valley Glen,CA,34.1757583,-118.4203406
117751,The Master's University and Seminary,Santa Clarita,CA,37.343859,-121.95233
117788,Los Angeles City College,Los Angeles,CA,34.0863454,-118.2933879
117803,Los Angeles County College of Nursing and Allied Health,Los Angeles,CA,34.0631865,-118.211744
117867,Los Angeles Mission College,Sylmar,CA,34.3148609,-118.4189764
117894,Los Medanos College,Pittsburg,CA,38.0054122,-121.8611075
117946,Loyola Marymount University,Los Angeles,CA,33.9687824,-118.4182021
117955,Lu Ross Academy,Ventura,CA,34.2780535,-119.293915
118134,Lyle's College of Beauty,Bakersfield,CA,35.116428,-117.935425
118143,Lyle's College of  Beauty,Fresno,CA,36.752936,-119.797679
118161,Lytles Redwood Empire Beauty College,Santa Rosa,CA,38.475626,-122.730718
118198,MTI College,Sacramento,CA,38.6612373,-121.3425507
118347,College of Marin,Kentfield,CA,37.9507726,-122.5478097
118684,Mendocino College,Ukiah,CA,39.1893024,-123.2293959
118693,Menlo College,Atherton,CA,37.4567217,-122.1926482
118718,Merced College,Merced,CA,37.3346619,-120.4736278
118772,Merritt College,Oakland,CA,37.7903354,-122.1647641
118912,MiraCosta College,Oceanside,CA,33.1907697,-117.3023599
118930,Mission College,Santa Clara,CA,37.3923125,-121.9828889
118958,Modern Beauty Academy,Oxnard,CA,34.180157,-118.50983
118976,Modesto Junior College,Modesto,CA,37.6538032,-121.0097842
118994,Moler Barber College,Oakland,CA,37.838028,-122.251294
119058,Middlebury Institute of International Studies at Monterey,Monterey,CA,38.258674,-122.491651
119067,Monterey Peninsula College,Monterey,CA,36.5909278,-121.8848368
119137,Moorpark College,Moorpark,CA,34.2996156,-118.8366649
119164,Mt San Antonio College,Walnut,CA,34.0487669,-117.8416025
119173,Mount Saint Mary's University,Los Angeles,CA,34.0852201,-118.4824686
119216,Mt San Jacinto Community College District,San Jacinto,CA,33.805658,-116.969783
119270,Musicians Institute,Hollywood,CA,34.1009721,-118.3375812
119331,Napa Valley College,Napa,CA,38.2740159,-122.2763725
119553,National Holistic Institute,Emeryville,CA,37.8419406,-122.2878593
119605,National University,San Diego,CA,32.9096975,-117.2432041
119678,Naval Postgraduate School,Monterey,CA,36.596924,-121.8732706
119775,Newschool of Architecture and Design,San Diego,CA,32.7133688,-117.1533911
119951,North Adrian's College of Beauty Inc,Modesto,CA,37.647304,-121.006636
120069,North-West College-Pomona,Pomona,CA,34.07589,-117.714859
120078,North-West College-West Covina,West Covina,CA,34.087128,-117.883096
120087,North-West College-Van Nuys,Van Nuys,CA,35.116428,-117.935425
120166,San Francisco Bay University,Fremont,CA,37.543326,-121.979929
120184,Notre Dame de Namur University,Belmont,CA,37.5168814,-122.2849679
120254,Occidental College,Los Angeles,CA,34.1261596,-118.2139571
120290,Ohlone College,Fremont,CA,37.533546,-121.9063319
120342,Orange Coast College,Costa Mesa,CA,33.6715898,-117.9121267
120403,Otis College of Art and Design,Los Angeles,CA,33.956739,-118.4171692
120421,Oxnard College,Oxnard,CA,34.165713,-119.1555256
120537,Hope International University,Fullerton,CA,33.8774019,-117.8851449
120661,Concorde Career College-San Diego,San Diego,CA,32.7027667,-117.102846
120698,Palo Alto University,Palo Alto,CA,37.3828147,-122.1870424
120768,Pacific Oaks College,Pasadena,CA,34.1521684,-118.160504
120795,Pacific School of Religion,Berkeley,CA,37.8764657,-122.2633513
120838,Pacific States University,Los Angeles,CA,34.0613171,-118.2985065
120865,Pacific Union College,Angwin,CA,38.5702492,-122.4404486
120883,University of the Pacific,Stockton,CA,37.9804237,-121.3128472
120953,Palo Verde College,Blythe,CA,33.6184169,-114.6068485
120971,Palomar College,San Marcos,CA,33.15125,-117.1808184
121044,Pasadena City College,Pasadena,CA,34.1440002,-118.1185206
121150,Pepperdine University,Malibu,CA,36.338397,-119.3266
121257,Pitzer College,Claremont,CA,34.1047176,-117.7050428
121275,Platt College-San Diego,San Diego,CA,32.7636128,-117.0639396
121309,Point Loma Nazarene University,San Diego,CA,32.7169659,-117.2510853
121345,Pomona College,Claremont,CA,34.0974775,-117.7117275
121363,Porterville College,Porterville,CA,36.0471977,-119.0154854
121433,Professional Institute of Beauty,El Monte,CA,34.916641,-120.438264
121619,Santa Ana College,Santa Ana,CA,33.7576195,-117.8887602
121628,Pardee RAND Graduate School,Santa Monica,CA,34.0100266,-118.4911857
121637,Shasta School of Cosmetology,Redding,CA,40.5971112,-122.3872615
121691,University of Redlands,Redlands,CA,34.0632968,-117.1638558
121707,College of the Redwoods,Eureka,CA,35.116428,-117.935425
121859,Salon Success Academy-Upland,Upland,CA,34.1081595,-117.6317462
121868,Salon Success Academy-Corona,Corona,CA,33.933403,-117.597747
